"","Metadata_Slide","Metadata_Stiffness","Metadata_Experiment","Metadata_Row","Metadata_Time","Metadata_Column","Metadata_Ratio","Metadata_ECMs","Abb_ECM","Mean_Object_Count","SD_Object_Count","Metadata_Block","CollagenI","CollagenIV","Laminin","Hyaluronic_Acid","TenascinC","Osteopontin","Galectin3","Fibronectin","Decorin"
"2557","09","25 kPa","BAAe4","06","Day 2","04","75/25","Collagen ILaminin","C1LN",186,55.5067563455117,"2",0.75,0,0.25,0,0,0,0,0,0
"2558","09","25 kPa","BAAe4","06","Day 2","05","75/25","Collagen IVFibronectin","C4FN",258,63.3166644731069,"2",0,0.75,0,0,0,0,0.25,0,0
"2559","09","25 kPa","BAAe4","06","Day 2","06","75/25","Collagen IVGalectin 3","C4G3",338.666666666667,183.690863499885,"2",0,0.75,0,0,0,0,0.25,0,0
"2560","09","25 kPa","BAAe4","06","Day 2","07","75/25","LamininGalectin 3","LNG3",11.3333333333333,16.1967074843418,"2",0,0,0.75,0,0,0,0.25,0,0
"2561","09","25 kPa","BAAe4","06","Day 2","08","50/50","Collagen IOsteopontin","C1OPN",93.3333333333333,19.5021366350801,"2",0.5,0,0,0,0,0.5,0,0,0
"2562","09","25 kPa","BAAe4","06","Day 2","09","100","Collagen I","C1",214,235.921597146171,"2",1,0,0,0,0,0,0,0,0
"2563","09","25 kPa","BAAe4","06","Day 2","10","50/50","Collagen IGalectin 3","C1G3",101,135.125867249761,"2",0.5,0,0,0,0,0,0.5,0,0
"2564","09","25 kPa","BAAe4","06","Day 2","11","25/75","OsteopontinFibronectin","OPNFN",1.5,0.707106781186548,"2",0,0,0,0,0,0.25,0,0.75,0
"2565","09","25 kPa","BAAe4","07","Day 2","02","50/50","OsteopontinDecorin","OPNDN",4,NA,"2",0,0,0,0,0,0.5,0,0,0.5
"2566","09","25 kPa","BAAe4","07","Day 2","03","25/75","Collagen IVHyaluronic Acid","C4HA",165.666666666667,29.1604755333882,"2",0,0.25,0,0.75,0,0,0,0,0
"2567","09","25 kPa","BAAe4","07","Day 2","04","25/75","Tenascin CGalectin 3","TCG3",12.5,7.77817459305202,"2",0,0,0,0,0.25,0,0.75,0,0
"2568","09","25 kPa","BAAe4","07","Day 2","05","100","Fibronectin","FN",2,NA,"2",0,0,0,0,0,0,0,1,0
"2569","09","25 kPa","BAAe4","07","Day 2","06","50/50","Collagen IVOsteopontin","C4OPN",351,213.438515736968,"2",0,0.5,0,0,0,0.5,0,0,0
"2570","09","25 kPa","BAAe4","07","Day 2","07","25/75","Collagen IDecorin","C1DN",98.6666666666667,48.9523577913601,"2",0.25,0,0,0,0,0,0,0,0.75
"2571","09","25 kPa","BAAe4","07","Day 2","08","25/75","Hyaluronic AcidOsteopontin","HAOPN",1,NA,"2",0,0,0,0.25,0,0.75,0,0,0
"2572","09","25 kPa","BAAe4","07","Day 2","09","75/25","LamininFibronectin","LNFN",2.5,2.12132034355964,"2",0,0,0.75,0,0,0,0,0.25,0
"2573","09","25 kPa","BAAe4","07","Day 2","11","25/75","Collagen IVGalectin 3","C4G3",6,6.08276253029822,"2",0,0.25,0,0,0,0,0.75,0,0
"2574","09","25 kPa","BAAe4","07","Day 2","12","25/75","Collagen IOsteopontin","C1OPN",33,8,"2",0.25,0,0,0,0,0.75,0,0,0
"2575","09","25 kPa","BAAe4","08","Day 2","02","25/75","Collagen IVTenascin C","C4TC",198.333333333333,17.2143351115671,"2",0,0.25,0,0,0.75,0,0,0,0
"2576","09","25 kPa","BAAe4","08","Day 2","03","25/75","Collagen IGalectin 3","C1G3",14.6666666666667,14.5716619962629,"2",0.25,0,0,0,0,0,0.75,0,0
"2577","09","25 kPa","BAAe4","08","Day 2","04","50/50","Collagen IVHyaluronic Acid","C4HA",267.666666666667,56.5891626845047,"2",0,0.5,0,0.5,0,0,0,0,0
"2578","09","25 kPa","BAAe4","08","Day 2","05","75/25","Collagen IVOsteopontin","C4OPN",331,100.134908997812,"2",0,0.75,0,0,0,0.25,0,0,0
"2579","09","25 kPa","BAAe4","08","Day 2","06","50/50","Hyaluronic AcidGalectin 3","HAG3",45.5,62.9325035256027,"2",0,0,0,0.5,0,0,0.5,0,0
"2580","09","25 kPa","BAAe4","08","Day 2","07","50/50","Tenascin COsteopontin","TCOPN",44,NA,"2",0,0,0,0,0.5,0.5,0,0,0
"2581","09","25 kPa","BAAe4","08","Day 2","08","75/25","Hyaluronic AcidDecorin","HADN",4.33333333333333,2.3094010767585,"2",0,0,0,0.75,0,0,0,0,0.25
"2582","09","25 kPa","BAAe4","08","Day 2","09","25/75","Collagen IVLaminin","C4LN",373.666666666667,256.408528199304,"2",0,0.25,0.75,0,0,0,0,0,0
"2583","09","25 kPa","BAAe4","08","Day 2","10","75/25","Hyaluronic AcidOsteopontin","HAOPN",11,11.3137084989848,"2",0,0,0,0.75,0,0.25,0,0,0
"2584","09","25 kPa","BAAe4","08","Day 2","11","50/50","DecorinGalectin 3","DNG3",2,1.4142135623731,"2",0,0,0,0,0,0,0.5,0,0.5
"2585","09","25 kPa","BAAe4","08","Day 2","12","25/75","Collagen IVDecorin","C4DN",115.666666666667,84.7368475536666,"2",0,0.25,0,0,0,0,0,0,0.75
"2586","09","25 kPa","BAAe4","09","Day 2","03","25/75","DecorinGalectin 3","DNG3",9,NA,"2",0,0,0,0,0,0,0.75,0,0.25
"2587","09","25 kPa","BAAe4","09","Day 2","04","50/50","Collagen IFibronectin","C1FN",263.333333333333,105.987420637231,"2",0.5,0,0,0,0,0,0,0.5,0
"2588","09","25 kPa","BAAe4","09","Day 2","05","75/25","OsteopontinGalectin 3","OPNG3",11,NA,"2",0,0,0,0,0,0.75,0.25,0,0
"2589","09","25 kPa","BAAe4","09","Day 2","06","50/50","LamininTenascin C","LNTC",24,NA,"2",0,0,0.5,0,0.5,0,0,0,0
"2590","09","25 kPa","BAAe4","09","Day 2","07","75/25","OsteopontinDecorin","OPNDN",16,21.2132034355964,"2",0,0,0,0,0,0.75,0,0,0.25
"2591","09","25 kPa","BAAe4","09","Day 2","08","25/75","Hyaluronic AcidGalectin 3","HAG3",3,1.73205080756888,"2",0,0,0,0.25,0,0,0.75,0,0
"2592","09","25 kPa","BAAe4","09","Day 2","09","75/25","Hyaluronic AcidGalectin 3","HAG3",1,NA,"2",0,0,0,0.75,0,0,0.25,0,0
"2593","09","25 kPa","BAAe4","09","Day 2","10","25/75","Collagen IFibronectin","C1FN",279,174.129262331177,"2",0.25,0,0,0,0,0,0,0.75,0
"2594","09","25 kPa","BAAe4","09","Day 2","12","75/25","Hyaluronic AcidFibronectin","HAFN",3.5,0.707106781186548,"2",0,0,0,0.75,0,0,0,0.25,0
"2595","09","25 kPa","BAAe4","10","Day 2","02","50/50","Collagen IVGalectin 3","C4G3",300.666666666667,33.1260219968129,"2",0,0.5,0,0,0,0,0.5,0,0
"2596","09","25 kPa","BAAe4","10","Day 2","04","25/75","Galectin 3Fibronectin","G3FN",2,NA,"2",0,0,0,0,0,0,0.25,0.75,0
"2597","09","25 kPa","BAAe4","10","Day 2","05","100","Galectin 3","G3",4,NA,"2",0,0,0,0,0,0,1,0,0
"2598","09","25 kPa","BAAe4","10","Day 2","06","25/75","Collagen IVFibronectin","C4FN",216,NA,"2",0,0.25,0,0,0,0,0.75,0,0
"2599","09","25 kPa","BAAe4","10","Day 2","07","25/75","DecorinFibronectin","DNFN",44,46.6690475583121,"2",0,0,0,0,0,0,0,0.75,0.25
"2600","09","25 kPa","BAAe4","10","Day 2","08","50/50","LamininDecorin","LNDN",47,62.2253967444162,"2",0,0,0.5,0,0,0,0,0,0.5
"2601","09","25 kPa","BAAe4","10","Day 2","09","25/75","LamininTenascin C","LNTC",3,NA,"2",0,0,0.25,0,0.75,0,0,0,0
"2602","09","25 kPa","BAAe4","10","Day 2","10","75/25","Tenascin COsteopontin","TCOPN",36,NA,"2",0,0,0,0,0.75,0.25,0,0,0
"2603","09","25 kPa","BAAe4","10","Day 2","11","75/25","LamininTenascin C","LNTC",7,8.48528137423857,"2",0,0,0.75,0,0.25,0,0,0,0
"2604","09","25 kPa","BAAe4","10","Day 2","12","75/25","Collagen IOsteopontin","C1OPN",95,58.2837884835912,"2",0.75,0,0,0,0,0.25,0,0,0
"2605","09","25 kPa","BAAe4","11","Day 2","02","50/50","Collagen IVLaminin","C4LN",284.333333333333,62.9629520697158,"2",0,0.5,0.5,0,0,0,0,0,0
"2606","09","25 kPa","BAAe4","11","Day 2","03","25/75","LamininGalectin 3","LNG3",6.5,2.12132034355964,"2",0,0,0.25,0,0,0,0.75,0,0
"2607","09","25 kPa","BAAe4","11","Day 2","04","25/75","Collagen ILaminin","C1LN",108,33.0454232837166,"2",0.25,0,0.75,0,0,0,0,0,0
"2608","09","25 kPa","BAAe4","11","Day 2","05","100","Collagen IV","C4",445,265.907878785116,"2",0,1,0,0,0,0,0,0,0
"2609","09","25 kPa","BAAe4","11","Day 2","06","25/75","LamininDecorin","LNDN",15.5,20.5060966544099,"2",0,0,0.25,0,0,0,0,0,0.75
"2610","09","25 kPa","BAAe4","11","Day 2","07","50/50","Collagen IVFibronectin","C4FN",429,188.859736312428,"2",0,0.5,0,0,0,0,0.5,0,0
"2611","09","25 kPa","BAAe4","11","Day 2","08","25/75","LamininHyaluronic Acid","LNHA",19,13,"2",0,0,0.25,0.75,0,0,0,0,0
"2612","09","25 kPa","BAAe4","11","Day 2","09","50/50","Collagen IVTenascin C","C4TC",371.333333333333,216.246001889823,"2",0,0.5,0,0,0.5,0,0,0,0
"2613","09","25 kPa","BAAe4","11","Day 2","10","50/50","Collagen IHyaluronic Acid","C1HA",150,151.337371458606,"2",0.5,0,0,0,0,0.5,0,0,0
"2614","09","25 kPa","BAAe4","11","Day 2","11","50/50","LamininHyaluronic Acid","LNHA",2.5,0.707106781186548,"2",0,0,0.5,0.5,0,0,0,0,0
"2615","09","25 kPa","BAAe4","11","Day 2","12","75/25","Collagen IGalectin 3","C1G3",126.333333333333,97.5516956968629,"2",0.75,0,0,0,0,0,0.25,0,0
"2616","09","25 kPa","BAAe4","12","Day 2","02","50/50","Collagen IDecorin","C1DN",118.666666666667,27.3007936392577,"2",0.5,0,0,0,0,0,0,0,0.5
"2617","09","25 kPa","BAAe4","12","Day 2","03","25/75","OsteopontinGalectin 3","OPNG3",3,NA,"2",0,0,0,0,0,0.25,0.75,0,0
"2618","09","25 kPa","BAAe4","12","Day 2","04","75/25","Galectin 3Fibronectin","G3FN",2.66666666666667,2.08166599946613,"2",0,0,0,0,0,0,0.75,0.25,0
"2619","09","25 kPa","BAAe4","12","Day 2","05","50/50","Collagen IVDecorin","C4DN",346.666666666667,150.818875918545,"2",0,0.5,0,0,0,0,0,0,0.5
"2620","09","25 kPa","BAAe4","12","Day 2","06","75/25","Tenascin CDecorin","TCDN",31.5,40.3050865276332,"2",0,0,0,0,0.75,0,0,0,0.25
"2621","09","25 kPa","BAAe4","12","Day 2","07","50/50","Hyaluronic AcidOsteopontin","HAOPN",8,9.89949493661167,"2",0,0,0,0.5,0,0.5,0,0,0
"2622","09","25 kPa","BAAe4","12","Day 2","08","100","Hyaluronic Acid","HA",7.5,7.77817459305202,"2",0,0,0,1,0,0,0,0,0
"2623","10","1 kPa","BAAe4","02","Day 2","03","75/25","Collagen IDecorin","C1DN",37.3333333333333,14.5028732785381,"4",0.75,0,0,0,0,0,0,0,0.25
"2624","10","1 kPa","BAAe4","02","Day 2","04","50/50","OsteopontinFibronectin","OPNFN",5,6.92820323027551,"4",0,0,0,0,0,0.5,0,0.5,0
"2625","10","1 kPa","BAAe4","02","Day 2","05","25/75","Tenascin COsteopontin","TCOPN",1,NA,"4",0,0,0,0,0.25,0.75,0,0,0
"2626","10","1 kPa","BAAe4","02","Day 2","06","100","Decorin","DN",4,NA,"4",0,0,0,0,0,0,0,0,1
"2627","10","1 kPa","BAAe4","02","Day 2","07","25/75","Collagen ICollagen IV","C1C4",113.666666666667,20.5993527406405,"4",0.25,0.75,0,0,0,0,0,0,0
"2628","10","1 kPa","BAAe4","02","Day 2","08","25/75","LamininFibronectin","LNFN",14,14.142135623731,"4",0,0,0.25,0,0,0,0,0.75,0
"2629","10","1 kPa","BAAe4","02","Day 2","09","50/50","Hyaluronic AcidDecorin","HADN",1,0,"4",0,0,0,0.5,0,0,0,0,0.5
"2630","10","1 kPa","BAAe4","02","Day 2","10","50/50","Collagen ICollagen IV","C1C4",70,14.7309198626562,"4",0.5,0.5,0,0,0,0,0,0,0
"2631","10","1 kPa","BAAe4","02","Day 2","11","50/50","Collagen ILaminin","C1LN",13.6666666666667,12.5033328890074,"4",0.5,0,0.5,0,0,0,0,0,0
"2632","10","1 kPa","BAAe4","02","Day 2","12","75/25","Collagen ICollagen IV","C1C4",35.6666666666667,8.02080627701064,"4",0.75,0.25,0,0,0,0,0,0,0
"2633","10","1 kPa","BAAe4","03","Day 2","02","50/50","Hyaluronic AcidFibronectin","HAFN",7,5.65685424949238,"4",0,0,0,0.5,0,0,0,0.5,0
"2634","10","1 kPa","BAAe4","03","Day 2","03","50/50","OsteopontinGalectin 3","OPNG3",2,1.4142135623731,"4",0,0,0,0,0,0.5,0.5,0,0
"2635","10","1 kPa","BAAe4","03","Day 2","04","75/25","Collagen IVDecorin","C4DN",117.666666666667,35.7957166897568,"4",0,0.75,0,0,0,0,0,0,0.25
"2636","10","1 kPa","BAAe4","03","Day 2","05","75/25","Collagen ITenascin C","C1TC",47.6666666666667,8.50490054811538,"4",0.75,0,0,0,0.25,0,0,0,0
"2637","10","1 kPa","BAAe4","03","Day 2","06","50/50","LamininFibronectin","LNFN",13,12.7279220613579,"4",0,0,0.5,0,0,0,0,0.5,0
"2638","10","1 kPa","BAAe4","03","Day 2","07","75/25","Collagen IVHyaluronic Acid","C4HA",86.3333333333333,10.9696551146029,"4",0,0.75,0,0.25,0,0,0,0,0
"2639","10","1 kPa","BAAe4","03","Day 2","08","100","Tenascin C","TC",21,8.48528137423857,"4",0,0,0,0,1,0,0,0,0
"2640","10","1 kPa","BAAe4","03","Day 2","09","25/75","LamininOsteopontin","LNOPN",1.5,0.707106781186548,"4",0,0,0.25,0,0,0.75,0,0,0
"2641","10","1 kPa","BAAe4","03","Day 2","10","25/75","Collagen IHyaluronic Acid","C1HA",2.66666666666667,1.52752523165195,"4",0.25,0,0,0.75,0,0,0,0,0
"2642","10","1 kPa","BAAe4","03","Day 2","11","100","Laminin","LN",2,1.73205080756888,"4",0,0,1,0,0,0,0,0,0
"2643","10","1 kPa","BAAe4","03","Day 2","12","50/50","Collagen ITenascin C","C1TC",9,4.58257569495584,"4",0.5,0,0,0,0.5,0,0,0,0
"2644","10","1 kPa","BAAe4","04","Day 2","02","25/75","Collagen IVOsteopontin","C4OPN",38.6666666666667,1.52752523165195,"4",0,0.25,0,0,0,0.75,0,0,0
"2645","10","1 kPa","BAAe4","04","Day 2","03","75/25","LamininHyaluronic Acid","LNHA",12.3333333333333,9.07377172587747,"4",0,0,0.75,0.25,0,0,0,0,0
"2646","10","1 kPa","BAAe4","04","Day 2","04","75/25","OsteopontinFibronectin","OPNFN",16.5,17.6776695296637,"4",0,0,0,0,0,0.75,0,0.25,0
"2647","10","1 kPa","BAAe4","04","Day 2","05","50/50","LamininGalectin 3","LNG3",8.66666666666667,11.5470053837925,"4",0,0,0.5,0,0,0,0.5,0,0
"2648","10","1 kPa","BAAe4","04","Day 2","06","75/25","Collagen IVLaminin","C4LN",109.666666666667,34.847285881878,"4",0,0.75,0.25,0,0,0,0,0,0
"2649","10","1 kPa","BAAe4","04","Day 2","07","75/25","Tenascin CGalectin 3","TCG3",1,NA,"4",0,0,0,0,0.75,0,0.25,0,0
"2650","10","1 kPa","BAAe4","04","Day 2","08","75/25","Collagen IFibronectin","C1FN",35,2,"4",0.75,0,0,0,0,0,0,0.25,0
"2651","10","1 kPa","BAAe4","04","Day 2","09","75/25","DecorinGalectin 3","DNG3",1,NA,"4",0,0,0,0,0,0,0.25,0,0.75
"2652","10","1 kPa","BAAe4","04","Day 2","10","50/50","DecorinFibronectin","DNFN",2,1.4142135623731,"4",0,0,0,0,0,0,0,0.5,0.5
"2653","10","1 kPa","BAAe4","04","Day 2","11","75/25","Collagen IHyaluronic Acid","C1HA",15.6666666666667,6.11010092660779,"4",0.75,0,0,0,0,0.25,0,0,0
"2654","10","1 kPa","BAAe4","04","Day 2","12","75/25","Tenascin CHyaluronic Acid","TCHA",10.5,12.0208152801713,"4",0,0,0,0.25,0.75,0,0,0,0
"2655","10","1 kPa","BAAe4","05","Day 2","02","50/50","Tenascin CFibronectin","TCFN",2,1.4142135623731,"4",0,0,0,0,0.5,0,0,0.5,0
"2656","10","1 kPa","BAAe4","05","Day 2","03","50/50","Tenascin CHyaluronic Acid","TCHA",2.33333333333333,1.52752523165195,"4",0,0,0,0.5,0.5,0,0,0,0
"2657","10","1 kPa","BAAe4","05","Day 2","04","50/50","Tenascin CDecorin","TCDN",3.5,0.707106781186548,"4",0,0,0,0,0.5,0,0,0,0.5
"2658","10","1 kPa","BAAe4","05","Day 2","05","50/50","LamininOsteopontin","LNOPN",3,1,"4",0,0,0.5,0,0,0.5,0,0,0
"2659","10","1 kPa","BAAe4","05","Day 2","06","25/75","Tenascin CFibronectin","TCFN",7.5,0.707106781186548,"4",0,0,0,0,0.25,0,0,0.75,0
"2660","10","1 kPa","BAAe4","05","Day 2","07","100","Osteopontin","OPN",1,NA,"4",0,0,0,0,0,1,0,0,0
"2661","10","1 kPa","BAAe4","05","Day 2","08","75/25","LamininOsteopontin","LNOPN",4,3.60555127546399,"4",0,0,0.75,0,0,0.25,0,0,0
"2662","10","1 kPa","BAAe4","05","Day 2","11","75/25","Collagen IVTenascin C","C4TC",88.3333333333333,15.2752523165195,"4",0,0.75,0,0,0.25,0,0,0,0
"2663","10","1 kPa","BAAe4","05","Day 2","12","75/25","DecorinFibronectin","DNFN",2,NA,"4",0,0,0,0,0,0,0,0.25,0.75
"2664","10","1 kPa","BAAe4","06","Day 2","02","25/75","Tenascin CDecorin","TCDN",7,7.21110255092798,"4",0,0,0,0,0.25,0,0,0,0.75
"2665","10","1 kPa","BAAe4","06","Day 2","03","75/25","LamininDecorin","LNDN",4,3.60555127546399,"4",0,0,0.75,0,0,0,0,0,0.25
"2666","10","1 kPa","BAAe4","06","Day 2","04","75/25","Collagen ILaminin","C1LN",32,8.88819441731559,"4",0.75,0,0.25,0,0,0,0,0,0
"2667","10","1 kPa","BAAe4","06","Day 2","05","75/25","Collagen IVFibronectin","C4FN",96.6666666666667,17.5594229214212,"4",0,0.75,0,0,0,0,0.25,0,0
"2668","10","1 kPa","BAAe4","06","Day 2","06","75/25","Collagen IVGalectin 3","C4G3",83.6666666666667,18.1475434517549,"4",0,0.75,0,0,0,0,0.25,0,0
"2669","10","1 kPa","BAAe4","06","Day 2","07","75/25","LamininGalectin 3","LNG3",2.5,0.707106781186548,"4",0,0,0.75,0,0,0,0.25,0,0
"2670","10","1 kPa","BAAe4","06","Day 2","08","50/50","Collagen IOsteopontin","C1OPN",8,5.56776436283002,"4",0.5,0,0,0,0,0.5,0,0,0
"2671","10","1 kPa","BAAe4","06","Day 2","09","100","Collagen I","C1",45.3333333333333,13.5030860670194,"4",1,0,0,0,0,0,0,0,0
"2672","10","1 kPa","BAAe4","06","Day 2","10","50/50","Collagen IGalectin 3","C1G3",9.5,3.53553390593274,"4",0.5,0,0,0,0,0,0.5,0,0
"2673","10","1 kPa","BAAe4","06","Day 2","11","25/75","OsteopontinFibronectin","OPNFN",1,NA,"4",0,0,0,0,0,0.25,0,0.75,0
"2674","10","1 kPa","BAAe4","07","Day 2","02","50/50","OsteopontinDecorin","OPNDN",4,NA,"4",0,0,0,0,0,0.5,0,0,0.5
"2675","10","1 kPa","BAAe4","07","Day 2","03","25/75","Collagen IVHyaluronic Acid","C4HA",34.6666666666667,7.37111479583199,"4",0,0.25,0,0.75,0,0,0,0,0
"2676","10","1 kPa","BAAe4","07","Day 2","04","25/75","Tenascin CGalectin 3","TCG3",3.5,2.12132034355964,"4",0,0,0,0,0.25,0,0.75,0,0
"2677","10","1 kPa","BAAe4","07","Day 2","05","100","Fibronectin","FN",2,NA,"4",0,0,0,0,0,0,0,1,0
"2678","10","1 kPa","BAAe4","07","Day 2","06","50/50","Collagen IVOsteopontin","C4OPN",50,3.46410161513775,"4",0,0.5,0,0,0,0.5,0,0,0
"2679","10","1 kPa","BAAe4","07","Day 2","07","25/75","Collagen IDecorin","C1DN",25.6666666666667,27.1538824725551,"4",0.25,0,0,0,0,0,0,0,0.75
"2680","10","1 kPa","BAAe4","07","Day 2","08","25/75","Hyaluronic AcidOsteopontin","HAOPN",9,NA,"4",0,0,0,0.25,0,0.75,0,0,0
"2681","10","1 kPa","BAAe4","07","Day 2","09","75/25","LamininFibronectin","LNFN",1,NA,"4",0,0,0.75,0,0,0,0,0.25,0
"2682","10","1 kPa","BAAe4","07","Day 2","10","25/75","OsteopontinDecorin","OPNDN",19.5,23.3345237791561,"4",0,0,0,0,0,0.25,0,0,0.75
"2683","10","1 kPa","BAAe4","07","Day 2","11","25/75","Collagen IVGalectin 3","C4G3",6,NA,"4",0,0.25,0,0,0,0,0.75,0,0
"2684","10","1 kPa","BAAe4","07","Day 2","12","25/75","Collagen IOsteopontin","C1OPN",2,NA,"4",0.25,0,0,0,0,0.75,0,0,0
"2685","10","1 kPa","BAAe4","08","Day 2","02","25/75","Collagen IVTenascin C","C4TC",56.6666666666667,11.6761865920913,"4",0,0.25,0,0,0.75,0,0,0,0
"2686","10","1 kPa","BAAe4","08","Day 2","03","25/75","Collagen IGalectin 3","C1G3",5,3.46410161513775,"4",0.25,0,0,0,0,0,0.75,0,0
"2687","10","1 kPa","BAAe4","08","Day 2","04","50/50","Collagen IVHyaluronic Acid","C4HA",48.6666666666667,11.060440015358,"4",0,0.5,0,0.5,0,0,0,0,0
"2688","10","1 kPa","BAAe4","08","Day 2","05","75/25","Collagen IVOsteopontin","C4OPN",85.6666666666667,20.2319878739914,"4",0,0.75,0,0,0,0.25,0,0,0
"2689","10","1 kPa","BAAe4","08","Day 2","06","50/50","Hyaluronic AcidGalectin 3","HAG3",1.5,0.707106781186548,"4",0,0,0,0.5,0,0,0.5,0,0
"2690","10","1 kPa","BAAe4","08","Day 2","07","50/50","Tenascin COsteopontin","TCOPN",5,4.24264068711928,"4",0,0,0,0,0.5,0.5,0,0,0
"2691","10","1 kPa","BAAe4","08","Day 2","09","25/75","Collagen IVLaminin","C4LN",32,12.2882057274445,"4",0,0.25,0.75,0,0,0,0,0,0
"2692","10","1 kPa","BAAe4","08","Day 2","10","75/25","Hyaluronic AcidOsteopontin","HAOPN",4,1.4142135623731,"4",0,0,0,0.75,0,0.25,0,0,0
"2693","10","1 kPa","BAAe4","08","Day 2","11","50/50","DecorinGalectin 3","DNG3",2,NA,"4",0,0,0,0,0,0,0.5,0,0.5
"2694","10","1 kPa","BAAe4","08","Day 2","12","25/75","Collagen IVDecorin","C4DN",17,10.1488915650922,"4",0,0.25,0,0,0,0,0,0,0.75
"2695","10","1 kPa","BAAe4","09","Day 2","02","25/75","Collagen ITenascin C","C1TC",3.33333333333333,2.51661147842358,"4",0.25,0,0,0,0.75,0,0,0,0
"2696","10","1 kPa","BAAe4","09","Day 2","03","25/75","DecorinGalectin 3","DNG3",1.5,0.707106781186548,"4",0,0,0,0,0,0,0.75,0,0.25
"2697","10","1 kPa","BAAe4","09","Day 2","04","50/50","Collagen IFibronectin","C1FN",38,18.1934053986603,"4",0.5,0,0,0,0,0,0,0.5,0
"2698","10","1 kPa","BAAe4","09","Day 2","05","75/25","OsteopontinGalectin 3","OPNG3",4,1.4142135623731,"4",0,0,0,0,0,0.75,0.25,0,0
"2699","10","1 kPa","BAAe4","09","Day 2","07","75/25","OsteopontinDecorin","OPNDN",13,NA,"4",0,0,0,0,0,0.75,0,0,0.25
"2700","10","1 kPa","BAAe4","09","Day 2","08","25/75","Hyaluronic AcidGalectin 3","HAG3",4,NA,"4",0,0,0,0.25,0,0,0.75,0,0
"2701","10","1 kPa","BAAe4","09","Day 2","09","75/25","Hyaluronic AcidGalectin 3","HAG3",14,NA,"4",0,0,0,0.75,0,0,0.25,0,0
"2702","10","1 kPa","BAAe4","09","Day 2","10","25/75","Collagen IFibronectin","C1FN",63.6666666666667,21.8250620464945,"4",0.25,0,0,0,0,0,0,0.75,0
"2703","10","1 kPa","BAAe4","09","Day 2","11","25/75","Tenascin CHyaluronic Acid","TCHA",4,2.82842712474619,"4",0,0,0,0.75,0.25,0,0,0,0
"2704","10","1 kPa","BAAe4","09","Day 2","12","75/25","Hyaluronic AcidFibronectin","HAFN",4,NA,"4",0,0,0,0.75,0,0,0,0.25,0
"2705","10","1 kPa","BAAe4","10","Day 2","02","50/50","Collagen IVGalectin 3","C4G3",63,22.113344387496,"4",0,0.5,0,0,0,0,0.5,0,0
"2706","10","1 kPa","BAAe4","10","Day 2","03","25/75","Hyaluronic AcidDecorin","HADN",7,8.48528137423857,"4",0,0,0,0.25,0,0,0,0,0.75
"2707","10","1 kPa","BAAe4","10","Day 2","04","25/75","Galectin 3Fibronectin","G3FN",2,NA,"4",0,0,0,0,0,0,0.25,0.75,0
"2708","10","1 kPa","BAAe4","10","Day 2","05","100","Galectin 3","G3",1.5,0.707106781186548,"4",0,0,0,0,0,0,1,0,0
"2709","10","1 kPa","BAAe4","10","Day 2","06","25/75","Collagen IVFibronectin","C4FN",35,10.5830052442584,"4",0,0.25,0,0,0,0,0.75,0,0
"2710","10","1 kPa","BAAe4","10","Day 2","07","25/75","DecorinFibronectin","DNFN",18,NA,"4",0,0,0,0,0,0,0,0.75,0.25
"2711","10","1 kPa","BAAe4","10","Day 2","08","50/50","LamininDecorin","LNDN",11.6666666666667,8.02080627701064,"4",0,0,0.5,0,0,0,0,0,0.5
"2712","10","1 kPa","BAAe4","10","Day 2","09","25/75","LamininTenascin C","LNTC",5,1.4142135623731,"4",0,0,0.25,0,0.75,0,0,0,0
"2713","10","1 kPa","BAAe4","10","Day 2","11","75/25","LamininTenascin C","LNTC",6,NA,"4",0,0,0.75,0,0.25,0,0,0,0
"2714","10","1 kPa","BAAe4","10","Day 2","12","75/25","Collagen IOsteopontin","C1OPN",37,18.1934053986603,"4",0.75,0,0,0,0,0.25,0,0,0
"2715","10","1 kPa","BAAe4","11","Day 2","02","50/50","Collagen IVLaminin","C4LN",77.3333333333333,26.3881286440197,"4",0,0.5,0.5,0,0,0,0,0,0
"2716","10","1 kPa","BAAe4","11","Day 2","03","25/75","LamininGalectin 3","LNG3",2.5,0.707106781186548,"4",0,0,0.25,0,0,0,0.75,0,0
"2717","10","1 kPa","BAAe4","11","Day 2","04","25/75","Collagen ILaminin","C1LN",18.3333333333333,10.4083299973307,"4",0.25,0,0.75,0,0,0,0,0,0
"2718","10","1 kPa","BAAe4","11","Day 2","05","100","Collagen IV","C4",100.666666666667,20.7926268983343,"4",0,1,0,0,0,0,0,0,0
"2719","10","1 kPa","BAAe4","11","Day 2","06","25/75","LamininDecorin","LNDN",1,NA,"4",0,0,0.25,0,0,0,0,0,0.75
"2720","10","1 kPa","BAAe4","11","Day 2","07","50/50","Collagen IVFibronectin","C4FN",58,6.08276253029822,"4",0,0.5,0,0,0,0,0.5,0,0
"2721","10","1 kPa","BAAe4","11","Day 2","08","25/75","LamininHyaluronic Acid","LNHA",1,0,"4",0,0,0.25,0.75,0,0,0,0,0
"2722","10","1 kPa","BAAe4","11","Day 2","09","50/50","Collagen IVTenascin C","C4TC",89.6666666666667,30.7300070506554,"4",0,0.5,0,0,0.5,0,0,0,0
